Gene,Score
GENE_07587,0.817981544454
GENE_02099,0.817889658025
GENE_01311,0.8177662992
GENE_08974,0.817467126698
GENE_06039,0.817306203738
GENE_05119,0.816837011431
GENE_00430,0.816741487334
GENE_07774,0.815754486652
GENE_01431,0.815737212539
GENE_10533,0.815594244596
GENE_03496,0.815501022444
GENE_11059,0.815324166809
GENE_02815,0.814151762118
GENE_04640,0.813980860198
GENE_07202,0.813280406065
GENE_02495,0.813205186748
GENE_06736,0.811705571613
GENE_02408,0.811396554492
GENE_10313,0.810913772616
GENE_01861,0.81080827316
GENE_03809,0.810798645592
GENE_07867,0.810260044375
GENE_07752,0.810027238506
GENE_08378,0.809657530148
GENE_05953,0.809594435972
GENE_06395,0.809264698242
GENE_09530,0.809258628123
GENE_06465,0.809112790731
GENE_11267,0.808988609229
GENE_04572,0.808919269393
GENE_00158,0.808696502797
GENE_07489,0.80857100689
GENE_09389,0.808359549666
GENE_01727,0.808057798281
GENE_04998,0.808036189402
GENE_10783,0.807739555984
GENE_02030,0.807122596637
GENE_06523,0.807046416607
GENE_08282,0.806676402164
GENE_07947,0.805574702806
GENE_10989,0.804942573637
GENE_08292,0.804933390732
GENE_10679,0.80485593818
GENE_00063,0.803793375919
GENE_05395,0.803154742614
GENE_04029,0.802128458618
GENE_00459,0.802122107411
GENE_08999,0.801181763988
GENE_07076,0.800701947546
GENE_01990,0.800409525228
GENE_01734,0.799941901942
GENE_00244,0.799703592944
GENE_10248,0.799068073142
GENE_08669,0.798566673111
GENE_09589,0.798501337907
GENE_08305,0.798091048662
GENE_04827,0.797994549612
GENE_07044,0.797975254582
GENE_05916,0.797850701382
GENE_04212,0.797843779896
GENE_04769,0.796701927071
GENE_08662,0.796430366642
GENE_09139,0.796340019749
GENE_09913,0.795863812341
GENE_07542,0.794923113876
GENE_10768,0.794758522472
GENE_05164,0.794600382945
GENE_01570,0.794264679622
GENE_04165,0.793818467144
GENE_01862,0.793488720552
GENE_10947,0.793262495955
GENE_03734,0.793175688219
GENE_08269,0.792711017734
GENE_04564,0.791859310388
GENE_10377,0.791497435973
GENE_10998,0.791140004356
GENE_08162,0.790759312233
GENE_02231,0.790625599163
GENE_02498,0.790371896052
GENE_04952,0.789919722181
GENE_08045,0.7890752014
GENE_02621,0.789056687376
GENE_08235,0.788291656636
GENE_07443,0.788204140797
GENE_05640,0.786406211996
GENE_00325,0.785811387212
GENE_00980,0.785800158651
GENE_08033,0.78534560301
GENE_07000,0.78518508231
GENE_02121,0.784604287898
GENE_06444,0.784146416353
GENE_04583,0.784002779311
GENE_04023,0.783589664799
GENE_11273,0.783465648325
GENE_02286,0.783390509283
GENE_05275,0.783358710524
GENE_07909,0.783159887777
GENE_09542,0.783155656013
GENE_03648,0.782873734949
GENE_04775,0.782629826317
GENE_03604,0.782130001531
GENE_07416,0.782027387574
GENE_09240,0.781942535452
GENE_08277,0.781497239461
GENE_09456,0.781358119807
GENE_10348,0.781175336288
GENE_08654,0.780201721186
GENE_08769,0.779828640755
GENE_10670,0.779696182179
GENE_01873,0.779660532269
GENE_03228,0.779349003905
GENE_00035,0.779156350029
GENE_10683,0.779130625588
GENE_02321,0.778936503512
GENE_10991,0.778774307978
GENE_01500,0.778361076167
GENE_09454,0.777797630878
GENE_10502,0.777735047248
GENE_08083,0.777596061792
GENE_02951,0.777407352765
GENE_06675,0.776936702932
GENE_07005,0.776931692355
GENE_07446,0.776228504724
GENE_03173,0.776027913843
GENE_11275,0.775675299616
GENE_03076,0.775155494035
GENE_05559,0.775115121589
GENE_09038,0.774022774071
GENE_09756,0.773557706207
GENE_10446,0.773547615107
GENE_06261,0.773239986666
GENE_07908,0.772847838544
GENE_03245,0.771920154837
GENE_04623,0.771796177236
GENE_01060,0.771698710648
GENE_05941,0.771401794904
GENE_00577,0.770865193887
GENE_05339,0.770802219988
GENE_05203,0.770750209619
GENE_08353,0.770463595687
GENE_10088,0.770050108918
GENE_07279,0.769968731335
GENE_08315,0.76913577931
GENE_00139,0.769135683566
GENE_06996,0.769031655442
GENE_03963,0.768839675969
GENE_02892,0.768207216632
GENE_06614,0.767479344554
GENE_08809,0.767307362602
GENE_07040,0.766388476572
GENE_04539,0.766242975041
GENE_01548,0.766080278385
GENE_04041,0.765878279481
GENE_10024,0.765437494375
GENE_09000,0.765402156013
GENE_07365,0.764213203339
GENE_03627,0.764029781573
GENE_11182,0.763902908576
GENE_04527,0.763860351633
GENE_10505,0.763799772363
GENE_10264,0.763668149719
GENE_11022,0.76314230071
GENE_00146,0.763049289122
GENE_00283,0.762184501173
GENE_03933,0.760846654311
GENE_05644,0.760506119584
GENE_00979,0.760414656144
GENE_01783,0.76005596369
GENE_07658,0.759787236953
GENE_03091,0.759712295484
GENE_04262,0.759514887486
GENE_07457,0.759500037516
GENE_01353,0.759155160303
GENE_09106,0.75898169546
GENE_01170,0.758928589787
GENE_05297,0.758824416164
GENE_02913,0.757921849924
GENE_03221,0.757495149337
GENE_11387,0.757304223775
GENE_08485,0.757176821102
GENE_08178,0.757032065054
GENE_00600,0.756988616645
GENE_02688,0.756788679987
GENE_04477,0.756564674913
GENE_04810,0.756488354316
GENE_05444,0.755665838744
GENE_00515,0.755391225826
GENE_11003,0.755184973804
GENE_06389,0.754958766142
GENE_04332,0.754733298068
GENE_01991,0.754291329814
GENE_00193,0.754261221288
GENE_05522,0.753419463502
GENE_07502,0.753417473421
GENE_01456,0.753341621105
GENE_09577,0.753189949733
GENE_10141,0.752891081494
GENE_10976,0.752483377074
GENE_00265,0.752216818035
GENE_00519,0.751387123372
GENE_03993,0.751099454507
GENE_05242,0.750872779401
GENE_02905,0.750579167522
GENE_04060,0.749900239424
GENE_09347,0.749766628489
GENE_07670,0.749745475438
GENE_06824,0.749282556879
GENE_10717,0.748936113806
GENE_01921,0.747910256118
GENE_09357,0.747546125786
GENE_07194,0.747444971427
GENE_05563,0.746980840105
GENE_05148,0.746611364602
GENE_00907,0.746253566027
GENE_09547,0.746023952983
GENE_06090,0.745360724078
GENE_05485,0.745150864285
GENE_02921,0.745005312877
GENE_07831,0.744586398473
GENE_02222,0.7441919715
GENE_03633,0.744185710315
GENE_05064,0.74365177554
GENE_00723,0.743264094023
GENE_02461,0.74268241836
GENE_04534,0.742458913593
GENE_01761,0.742127491072
GENE_01384,0.742095372009
GENE_06271,0.74182229439
GENE_08495,0.741319816908
GENE_07151,0.741073780682
GENE_08433,0.741016951336
GENE_02114,0.74082434542
GENE_09449,0.740125664105
GENE_07548,0.739944051379
GENE_05375,0.739675468118
GENE_03125,0.739653151725
GENE_04799,0.739180494702
GENE_00250,0.739116045665
GENE_01722,0.738810480888
GENE_06095,0.738237230816
GENE_01564,0.736843897092
GENE_10182,0.736763345168
GENE_11290,0.735655143641
GENE_03214,0.735621997246
GENE_07963,0.735269309975
GENE_08229,0.735132113054
GENE_01439,0.73487778605
GENE_03615,0.734637545459
GENE_06353,0.734476745001
GENE_11354,0.73442585281
GENE_08906,0.734106335807
GENE_09557,0.733950478364
GENE_05011,0.733547813506
GENE_09102,0.733179317423
GENE_05397,0.733054281466
GENE_05004,0.732829081822
GENE_01094,0.732640077216
GENE_02982,0.73249210278
GENE_08455,0.732151226055
GENE_07013,0.732080951433
GENE_04307,0.73195550251
GENE_07074,0.731898069234
GENE_02683,0.731870704288
GENE_03666,0.731380252575
GENE_05032,0.731000626785
GENE_04786,0.730958976376
GENE_02235,0.730764119067
GENE_07748,0.729819362268
GENE_07182,0.729772937034
GENE_09117,0.729236949311
GENE_05050,0.729063645002
GENE_05137,0.72894119457
GENE_05511,0.728518643515
GENE_01092,0.727629543637
GENE_09507,0.727171259534
GENE_09497,0.727167988892
GENE_07233,0.726794046402
GENE_08617,0.726511622336
GENE_00617,0.725766623899
GENE_01986,0.725095786848
GENE_07869,0.725081044448
GENE_09069,0.724829373486
GENE_06154,0.724591778723
GENE_07331,0.724491060382
GENE_05269,0.724136559314
GENE_07977,0.72303793958
GENE_04718,0.722826894986
GENE_08167,0.722674824888
GENE_06061,0.722446985221
GENE_01480,0.722381357828
GENE_04759,0.721903485438
GENE_00680,0.721672064043
GENE_02475,0.721562505126
GENE_03219,0.721479323757
GENE_03273,0.721135362546
GENE_05844,0.720996952906
GENE_02202,0.719757942148
GENE_08841,0.719599497625
GENE_07254,0.719168666355
GENE_01403,0.718953310665
GENE_04664,0.718417423472
GENE_02129,0.718185725708
GENE_10394,0.717263543783
GENE_05667,0.71658933976
GENE_06315,0.71634008054
GENE_04355,0.715872744691
GENE_05034,0.715734241171
GENE_05891,0.715493096769
GENE_02128,0.715381315441
GENE_09400,0.715236583891
GENE_06682,0.715174390128
GENE_07002,0.714745649889
GENE_08003,0.714731727518
GENE_03044,0.714609790637
GENE_10309,0.71387744409
GENE_07761,0.713266250797
GENE_00685,0.712998430172
GENE_03196,0.712712028861
GENE_10549,0.712504442092
GENE_08333,0.712481764434
GENE_03191,0.71232215958
GENE_04996,0.711410579465
GENE_00688,0.710959968203
GENE_03897,0.710549102298
GENE_08535,0.709932748147
GENE_08561,0.709599479384
GENE_01718,0.709451817139
GENE_07740,0.709410980587
GENE_05056,0.709352514455
GENE_00963,0.709003757589
GENE_00937,0.708356447299
GENE_01993,0.708303847201
GENE_11274,0.708266219657
GENE_01830,0.708214423257
GENE_01282,0.708108676689
GENE_00770,0.707751935455
GENE_07325,0.707591821975
GENE_07004,0.707457710864
GENE_06565,0.707231373804
GENE_05635,0.707032359611
GENE_08834,0.706505463547
GENE_03340,0.706078913815
GENE_02620,0.704506539825
GENE_07633,0.704336209854
GENE_07836,0.703492148225
GENE_04654,0.703440133139
GENE_04303,0.703427916787
GENE_09768,0.703253828096
GENE_05500,0.70314254222
GENE_06484,0.703140197236
GENE_06669,0.702659998499
GENE_06949,0.702533313934
GENE_09283,0.702030323667
GENE_09395,0.701823040543
GENE_04739,0.701494781925
GENE_09971,0.701389893809
GENE_01139,0.701172742311
GENE_04046,0.700700612121
GENE_00759,0.700309879409
GENE_07407,0.699464246896
GENE_10122,0.699212438672
GENE_07244,0.698953071717
GENE_05273,0.698919685081
GENE_02340,0.698828420203
GENE_06287,0.69881567028
GENE_04243,0.698688813517
GENE_01004,0.698223313614
GENE_05779,0.69797403013
GENE_02627,0.697903272539
GENE_05772,0.697586970339
GENE_09090,0.69723804639
GENE_09955,0.69705097884
GENE_01900,0.696954404511
GENE_01506,0.696387447457
GENE_05298,0.69632286208
GENE_00649,0.696206364813
GENE_04017,0.696167997159
GENE_06537,0.695932100941
GENE_04435,0.695863839094
GENE_02328,0.695537757566
GENE_00444,0.695530499495
GENE_03444,0.69540247455
GENE_03223,0.695202900084
GENE_06807,0.69516524833
GENE_09025,0.694669124119
GENE_10354,0.694326381149
GENE_05666,0.693923233191
GENE_07768,0.693823453859
GENE_08618,0.693706112536
GENE_02348,0.693478911914
GENE_06480,0.693217601659
GENE_01585,0.693105607263
GENE_02479,0.692918623032
GENE_03890,0.692857584237
GENE_03614,0.692855755818
GENE_08621,0.692815210301
GENE_10851,0.692775769708
GENE_04676,0.692769031849
GENE_03069,0.692722755117
GENE_05567,0.691618575121
GENE_06336,0.690910957392
GENE_11321,0.690700889349
GENE_04506,0.690472686122
GENE_05565,0.690073676337
GENE_02443,0.689707805245
GENE_05124,0.689164457074
GENE_10872,0.688712744555
GENE_09962,0.688495974562
GENE_09928,0.688259710772
GENE_07240,0.688205306453
GENE_05434,0.687932972051
GENE_10942,0.687902082892
GENE_06789,0.687426755127
GENE_07119,0.687238450395
GENE_03546,0.687065795859
GENE_07059,0.686956632099
GENE_07185,0.686857911012
GENE_10936,0.686827495453
GENE_09852,0.686774070503
GENE_07150,0.686567746753
GENE_04608,0.686353555015
GENE_02239,0.686318456957
GENE_10256,0.685890456438
GENE_05972,0.685857818608
GENE_09849,0.685656392514
GENE_08813,0.685619374218
GENE_04842,0.685589746298
GENE_02914,0.68550773879
GENE_06558,0.685290084711
GENE_10694,0.68471485405
GENE_08909,0.684486133553
GENE_06784,0.684450477636
GENE_05815,0.684163208609
GENE_02352,0.6835693232
GENE_02468,0.683328992811
GENE_06143,0.683324511516
GENE_04991,0.683223014789
GENE_06363,0.683212404001
GENE_08188,0.68233878206
GENE_03406,0.682069490063
GENE_02454,0.682052065713
GENE_00884,0.681891489626
GENE_06610,0.681743408815
GENE_09122,0.681634223668
GENE_00797,0.681500697373
GENE_04330,0.681362326575
GENE_02863,0.681359510443
GENE_04443,0.680230208418
GENE_04359,0.680220360477
GENE_02264,0.68021610545
GENE_00392,0.679766792979
GENE_00147,0.679543386916
GENE_02276,0.679373282957
GENE_11253,0.679373170574
GENE_08788,0.679293819982
GENE_02680,0.679142775438
GENE_03536,0.678946987762
GENE_03348,0.678931290059
GENE_06295,0.678728069279
GENE_11104,0.678549654621
GENE_09711,0.677969970897
GENE_01380,0.677925871339
GENE_01751,0.677875319531
GENE_10664,0.677637101925
GENE_09651,0.676994097375
GENE_08249,0.67650747644
GENE_08398,0.676357047675
GENE_11327,0.675664453257
GENE_11212,0.675490847265
GENE_07094,0.675137056407
GENE_00841,0.674819492167
GENE_08071,0.674694977809
GENE_09265,0.673472796158
GENE_01459,0.67318135127
GENE_10096,0.673133692233
GENE_02132,0.672861235967
GENE_10658,0.672756787199
GENE_01706,0.672573701203
GENE_05926,0.672389337611
GENE_05882,0.67229340804
GENE_04762,0.671944607814
GENE_00038,0.671813951102
GENE_03930,0.671531171729
GENE_01793,0.67134007645
GENE_09546,0.671270136705
GENE_09162,0.671017804918
GENE_04898,0.670911248277
GENE_02096,0.670480617241
GENE_07519,0.670049671816
GENE_10212,0.669438371542
GENE_08849,0.669085210268
GENE_04761,0.668840130546
GENE_02325,0.668741655593
GENE_02917,0.668654804758
GENE_02615,0.668340488718
GENE_07715,0.66754808037
GENE_07581,0.667245147429
GENE_10876,0.667218939305
GENE_08964,0.667065472728
GENE_06871,0.666627883457
GENE_02278,0.666312500909
GENE_04702,0.666269672044
GENE_02314,0.665924252054
GENE_09019,0.665877823706
GENE_03264,0.665416823692
GENE_04685,0.665368935033
GENE_08446,0.665334534509
GENE_03487,0.664927162302
GENE_03768,0.664702745333
GENE_07361,0.663646347033
GENE_08705,0.663597868561
GENE_06493,0.663545618498
GENE_01440,0.662881268667
GENE_07663,0.662841093022
GENE_07584,0.662536033399
GENE_07229,0.66226298216
GENE_09992,0.662168753947
GENE_04459,0.662051834758
GENE_11174,0.661152928661
GENE_07153,0.660459952352
GENE_09356,0.660343054563
GENE_10939,0.659849612105
GENE_05461,0.659649998082
GENE_05610,0.659531469589
GENE_04812,0.659451241114
GENE_02008,0.659245668432
GENE_05281,0.659054343913
GENE_09150,0.658631952791
GENE_00868,0.658544272673
GENE_07842,0.658143036003
GENE_04508,0.65776317615
GENE_11122,0.65732109512
GENE_08773,0.656929066342
GENE_09932,0.65689870632
GENE_10567,0.65640656549
GENE_01972,0.65590077653
GENE_05425,0.655892137788
GENE_11158,0.655554358288
GENE_04559,0.65540382985
GENE_08360,0.655233628514
GENE_03808,0.654975584222
GENE_05243,0.654431027106
GENE_09914,0.654388134061
GENE_00610,0.654365656354
GENE_09231,0.653478981952
GENE_04807,0.652330338177
GENE_01046,0.652322878413
GENE_04670,0.65230615161
GENE_02610,0.65152199134
GENE_02567,0.651136241824
GENE_09745,0.650965678779
GENE_09958,0.650667628792
GENE_02298,0.650450092536
GENE_00942,0.650201177959
GENE_11365,0.64914772107
GENE_07257,0.648881925904
GENE_00895,0.64870988759
GENE_01475,0.648280433844
GENE_01033,0.647195939703
GENE_08628,0.646904523257
GENE_10889,0.646743935419
GENE_03269,0.646489537726
GENE_08539,0.646129676024
GENE_04375,0.646006187115
GENE_05918,0.645890420276
GENE_10365,0.645797641604
GENE_04772,0.645587712174
GENE_00908,0.645484181141
GENE_01963,0.64521558595
GENE_07971,0.644689803284
GENE_05415,0.644595432415
GENE_04904,0.644518491645
GENE_09999,0.644388453538
GENE_08716,0.644310500108
GENE_05922,0.64412376785
GENE_08196,0.643668753022
GENE_08925,0.642855493963
GENE_00960,0.642722759868
GENE_06247,0.642301235011
GENE_07832,0.641947129444
GENE_07665,0.641894122859
GENE_11218,0.641879061478
GENE_08211,0.641541644936
GENE_00997,0.640842861267
GENE_03556,0.640542935075
GENE_02942,0.640479795201
GENE_10172,0.640026618384
GENE_09399,0.639902957152
GENE_10724,0.638956814213
GENE_01122,0.638730222029
GENE_05553,0.63867713988
GENE_03252,0.638660168643
GENE_00530,0.638592458777
GENE_08536,0.638543317268
GENE_02107,0.638391925608
GENE_08703,0.638186998849
GENE_01912,0.638051101441
GENE_05512,0.637605812231
GENE_04644,0.637324683023
GENE_09396,0.636908079003
GENE_10051,0.636870158395
GENE_09906,0.636553206873
GENE_04889,0.635967750712
GENE_09611,0.635726526441
GENE_02018,0.635418030209
GENE_07320,0.635329195216
GENE_10966,0.635245536604
GENE_01007,0.635171801682
GENE_08803,0.635100011598
GENE_01702,0.634721468562
GENE_01222,0.633776880932
GENE_04080,0.633661024774
GENE_04009,0.633326826071
GENE_07104,0.633225310115
GENE_00859,0.632931817756
GENE_00582,0.632781866106
GENE_04884,0.632454216642
GENE_00772,0.632407739056
GENE_08187,0.632216314032
GENE_10247,0.631418606272
GENE_09172,0.631224356972
GENE_07439,0.630875603596
GENE_01517,0.630811684555
GENE_08583,0.629739514409
GENE_02760,0.629529584222
GENE_08786,0.629360633429
GENE_11357,0.628102969834
GENE_08146,0.627680417874
GENE_04818,0.627606297562
GENE_08934,0.626877063529
GENE_04651,0.626613637263
GENE_05517,0.626538363337
GENE_05766,0.626434672454
GENE_02669,0.625630933646
GENE_09674,0.625591302507
GENE_08978,0.625584593675
GENE_02716,0.625508016831
GENE_08402,0.625318334022
GENE_07127,0.624903594654
GENE_10988,0.624817823054
GENE_09404,0.623525798826
GENE_04653,0.62340713828
GENE_08899,0.623342300675
GENE_05977,0.623087347889
GENE_08210,0.622944030413
GENE_02759,0.6227112239
GENE_00204,0.622330632043
GENE_02092,0.622207144043
GENE_02698,0.622069990306
GENE_00774,0.621809962217
GENE_01944,0.621571889856
GENE_07469,0.621346739969
GENE_00779,0.620672097551
GENE_11255,0.620500899099
GENE_00437,0.619898541785
GENE_04833,0.619738784703
GENE_02601,0.619711445966
GENE_01596,0.619154261005
GENE_08752,0.619083169388
GENE_06327,0.619032946589
GENE_04140,0.618886298023
GENE_10183,0.618860330145
GENE_10038,0.618556356978
GENE_07694,0.61836056626
GENE_09192,0.61806849393
GENE_10344,0.617428630927
GENE_00499,0.617200269036
GENE_02351,0.617005949577
GENE_07531,0.616663976471
GENE_11095,0.616579352307
GENE_06475,0.615967006047
GENE_00693,0.615935606944
GENE_02076,0.615771149771
GENE_01723,0.615367484013
GENE_07739,0.615163984279
GENE_09697,0.614961232047
GENE_06734,0.614944639031
GENE_05350,0.61377085579
GENE_01028,0.61351797273
GENE_08424,0.613460165672
GENE_08604,0.613265544661
GENE_10701,0.612825321669
GENE_05699,0.612790741583
GENE_01106,0.612773905063
GENE_02689,0.612468794014
GENE_05852,0.612332214003
GENE_08206,0.612269810105
GENE_10483,0.612171618619
GENE_10561,0.61160156155
GENE_09262,0.611070905111
GENE_00783,0.610585745284
GENE_10968,0.610235005694
GENE_03040,0.610216169589
GENE_11421,0.609951387332
GENE_07540,0.60988004719
GENE_10873,0.609737723337
GENE_05072,0.609526045209
GENE_11455,0.609509896212
GENE_09348,0.60923883089
GENE_01271,0.609138120907
GENE_07377,0.609135519054
GENE_04415,0.608905356255
GENE_05378,0.608735589124
GENE_07930,0.608267166344
GENE_03171,0.608246191685
GENE_07591,0.607947567006
GENE_00916,0.607896509717
GENE_06313,0.607840338735
GENE_07763,0.607289015102
GENE_09656,0.606942608387
GENE_02527,0.606850593216
GENE_09329,0.606762150206
GENE_02306,0.606723059136
GENE_00705,0.606009951346
GENE_04289,0.605606232631
GENE_09124,0.605513651124
GENE_09860,0.605404504763
GENE_11388,0.605133015759
GENE_02211,0.604515326355
GENE_03591,0.604120889589
GENE_08137,0.604107455439
GENE_10021,0.604097426356
GENE_08190,0.604051644922
GENE_04899,0.603790520278
GENE_09973,0.603781469553
GENE_08466,0.603713240544
GENE_07173,0.603645738961
GENE_03250,0.603247500571
GENE_02109,0.603187431082
GENE_03684,0.603094684949
GENE_05957,0.602580267978
GENE_11611,0.602479874874
GENE_07775,0.602473436282
GENE_02991,0.602118320392
GENE_02081,0.601206748929
GENE_07925,0.600733015146
GENE_05228,0.600212965744
GENE_01329,0.599928729996
GENE_05283,0.599577541245
GENE_07743,0.599450686322
GENE_06463,0.599103331864
GENE_10084,0.599089759264
GENE_10321,0.599084185295
GENE_07820,0.598996341684
GENE_02614,0.598794389562
GENE_00123,0.598148937208
GENE_06059,0.598099155047
GENE_07061,0.597537705895
GENE_01138,0.59740006985
GENE_02662,0.597228218253
GENE_03630,0.596441137582
GENE_04096,0.595490897639
GENE_10869,0.595131185914
GENE_02790,0.595029465836
GENE_09718,0.594854373397
GENE_01168,0.594754341665
GENE_01970,0.593556722281
GENE_08509,0.593539432293
GENE_00694,0.593101257968
GENE_11445,0.593054050283
GENE_04005,0.592567273847
GENE_00347,0.592536225623
GENE_04711,0.592530307318
GENE_01499,0.592526949201
GENE_07132,0.592329547013
GENE_08839,0.592113900285
GENE_02133,0.591814133741
GENE_09855,0.591668049693
GENE_10843,0.591571018453
GENE_04358,0.591442151752
GENE_03857,0.591349241758
GENE_05785,0.591136117924
GENE_10262,0.591090531325
GENE_06144,0.59074433551
GENE_00888,0.590654830692
GENE_03667,0.590422061251
GENE_07146,0.589639231357
GENE_01465,0.588578404421
GENE_02189,0.588553269771
GENE_11460,0.58843618024
GENE_10704,0.588157264436
GENE_06990,0.588076675168
GENE_04832,0.587855888138
GENE_00019,0.587696298665
GENE_04922,0.587391699806
GENE_04940,0.587262413464
GENE_09702,0.587057534595
GENE_01690,0.586693801475
GENE_01447,0.586364018755
GENE_03790,0.586165800393
GENE_03908,0.585904201165
GENE_04389,0.585299436516
GENE_08131,0.585021332288
GENE_11378,0.584953493086
GENE_00100,0.58462925795
GENE_08511,0.584622952487
GENE_07888,0.584524051837
GENE_02241,0.584412980472
GENE_04545,0.584314166435
GENE_00886,0.583928185326
GENE_08348,0.583883022284
GENE_09480,0.583837081539
GENE_03097,0.583544303012
GENE_03725,0.582737583174
GENE_03891,0.582571318809
GENE_01521,0.582097703469
GENE_02671,0.582026567085
GENE_06549,0.581781770628
GENE_08611,0.581723364971
GENE_09587,0.580999539962
GENE_07989,0.580567687036
GENE_11905,0.580291898691
GENE_03099,0.579857285295
GENE_01650,0.579633173214
GENE_05736,0.579346759757
GENE_01361,0.579291499601
GENE_10389,0.579076300876
GENE_06530,0.578928648571
GENE_08763,0.578909818069
GENE_04703,0.57797852364
GENE_00485,0.577746290402
GENE_11213,0.577516954607
GENE_04704,0.577363525107
GENE_07810,0.577072183835
GENE_00546,0.577072127181
GENE_06070,0.576451345122
GENE_09153,0.57556192583
GENE_10375,0.57535672452
GENE_00023,0.575251813787
GENE_02335,0.575205016107
GENE_03333,0.574071220894
GENE_07401,0.574041930884
GENE_09157,0.573767109902
GENE_03436,0.573744421004
GENE_11031,0.573558836877
GENE_09067,0.573447493355
GENE_02796,0.573127813241
GENE_00999,0.572582781356
GENE_09744,0.57247141178
GENE_07378,0.572445306155
GENE_03107,0.572390311176
GENE_02426,0.572057441714
GENE_04070,0.5720062783
GENE_09562,0.571224210236
GENE_04199,0.571179406219
GENE_08488,0.571141242038
GENE_11405,0.571102628591
GENE_09126,0.570945694604
GENE_10275,0.570940993942
GENE_02500,0.57061299722
GENE_00523,0.570598668593
GENE_03953,0.570507208355
GENE_08005,0.570487330864
GENE_09128,0.57048608608
GENE_05756,0.570421173361
GENE_00267,0.569858622039
GENE_00958,0.569767280232
GENE_03401,0.569760357199
GENE_09598,0.569758919704
GENE_10484,0.56928932327
GENE_01238,0.568983079185
GENE_08366,0.568644616013
GENE_06720,0.568273377153
GENE_03978,0.568103205129
GENE_04993,0.566771726184
GENE_08715,0.566602148393
GENE_08878,0.566540987082
GENE_10195,0.565632901887
GENE_01454,0.565509645632
GENE_04984,0.5648423586
GENE_07911,0.564789105908
GENE_08908,0.564776264314
GENE_02430,0.564605925894
GENE_00271,0.564137848821
GENE_01167,0.563909120052
GENE_07215,0.563787875007
GENE_11429,0.56367365427
GENE_00503,0.562969236691
GENE_10106,0.562910660285
GENE_02732,0.562880860174
GENE_08652,0.562854480457
GENE_11098,0.561573470571
GENE_08651,0.561472629826
GENE_01898,0.560919447941
GENE_08949,0.559828448828
GENE_00784,0.559790447931
GENE_07078,0.558723836944
GENE_09412,0.558695282922
GENE_04215,0.558336423212
GENE_01260,0.558326912522
GENE_02743,0.558139514519
GENE_01313,0.557810306352
GENE_02159,0.557691060725
GENE_08186,0.557408556851
GENE_06823,0.557137618403
GENE_08585,0.556874722368
GENE_03004,0.556553124534
GENE_01411,0.556230009401
GENE_05192,0.556022096842
GENE_05718,0.555941451646
GENE_09552,0.555826027575
GENE_09858,0.555742178043
GENE_01964,0.555604466003
GENE_02532,0.555512646342
GENE_11020,0.554638708132
GENE_03279,0.554057771116
GENE_05303,0.553569531068
GENE_04483,0.553388983074
GENE_02659,0.553251219985
GENE_03986,0.553149156379
GENE_03077,0.553040085852
GENE_06646,0.552905228599
GENE_01197,0.552489954417
GENE_02668,0.55229993768
GENE_06118,0.551964259332
GENE_00346,0.551915658503
GENE_04442,0.551885971822
GENE_03019,0.551740799911
GENE_01769,0.55148537604
GENE_02416,0.55147627524
GENE_06876,0.551017060226
GENE_03651,0.550797572274
GENE_10913,0.550128481218
GENE_01188,0.550052099025
GENE_05174,0.54968318629
GENE_10177,0.549574316064
GENE_02512,0.548883835317
GENE_10903,0.548700476395
GENE_11187,0.548463273541
GENE_03917,0.548319627554
GENE_07162,0.548066924707
GENE_09929,0.547738978738
GENE_02511,0.547264797378
GENE_02125,0.547119115175
GENE_01669,0.546733568201
GENE_01890,0.546284248004
GENE_11988,0.546054535943
GENE_04592,0.545786713532
GENE_08222,0.544624574499
GENE_07859,0.544582400794
GENE_09884,0.544459869527
GENE_04473,0.54422035234
GENE_01058,0.543600154594
GENE_02978,0.54347937867
GENE_04935,0.543390827872
GENE_00521,0.54336019238
GENE_01203,0.543298029036
GENE_07687,0.54303227929
GENE_09704,0.542423969532
GENE_07913,0.542203006909
GENE_01352,0.541462728205
GENE_07853,0.541321294008
GENE_04408,0.540908518561
GENE_08751,0.540589541812
GENE_05319,0.540287944036
GENE_09111,0.540017801723
GENE_11082,0.539950900755
GENE_07425,0.539764512828
GENE_01262,0.538755992446
GENE_11351,0.538503156639
GENE_05033,0.538434957216
GENE_01420,0.53829607905
GENE_10367,0.538211605492
GENE_05990,0.537768190368
GENE_03946,0.53762990295
GENE_06965,0.537478704606
GENE_06246,0.53741200282
GENE_10983,0.537179814542
GENE_09464,0.536807469225
GENE_01401,0.536652752527
GENE_01304,0.53650984357
GENE_00095,0.536485051868
GENE_05141,0.536413899891
GENE_09236,0.536389218848
GENE_03885,0.536290909517
GENE_08496,0.53545874741
GENE_02868,0.534817336346
GENE_02555,0.534629086122
GENE_02308,0.534505648481
GENE_05402,0.534364898636
GENE_09302,0.534347213454
GENE_06108,0.534207862375
GENE_08968,0.533695248006
GENE_03690,0.533359244705
GENE_05501,0.533207317899
GENE_09213,0.532891720227
GENE_07680,0.532783209323
GENE_03306,0.532006198822
GENE_04852,0.531026094894
GENE_04845,0.530975661964
GENE_05954,0.530894314216
GENE_08891,0.530867162067
GENE_09862,0.530801583673
GENE_06468,0.53068312301
GENE_08692,0.530369188999
GENE_08896,0.530342901671
GENE_00542,0.529804177915
GENE_01321,0.529692754357
GENE_10252,0.528036004548
